grid18nDr1nDe1,1.794486,3.802584,1.609694,5.412278,16538,16388,36628,36628
airport27nDr0nDe2,1.902256,0.936748,0.230819,1.167567,11302,11058,29916,29916
airport27nDr0nDe3,2.754386,0.624270,0.529118,1.153388,9427,8907,23928,23928
grid19nDr1nDe1,10.553885,1.441354,1.369880,2.811234,7629,7574,17220,17220
grid18nDr0nDe1,4.441103,3.083806,4.737648,7.821454,14299,14178,31866,31866
airport25nDr0nDe2,6.780581,1.535072,2.403272,3.938344,14896,14596,39361,39361
airport26nDr0nDe1,0.964912,1.773904,1.358946,3.132850,15131,15027,38535,38535
grid19nDr1nDe0,2.578947,2.953191,0.287664,3.240855,10944,10892,19912,19912
airport29nDr0nDe1,1.295739,0.253433,0.161557,0.414990,4417,4393,10799,10799
airport29nDr1nDe0,0.526316,0.017532,0.018474,0.036006,292,292,445,445
airport28nDr1nDe0,1.263158,0.926183,0.199718,1.125901,9412,9378,21819,21819
grid16nDr0nDe3,2.824561,7.333028,8.845427,16.178455,30414,29570,78117,78117
airport29nDr0nDe2,1.223058,0.216058,0.161930,0.377988,4996,4822,11980,11980
airport29nDr0nDe3,1.699248,0.230006,0.263424,0.493430,6404,5935,14395,14395
airport29nDr1nDe1,0.621554,0.245065,0.134020,0.379085,3850,3833,9307,9307
airport28nDr0nDe2,1.909774,1.187199,0.549337,1.736536,14164,13896,37808,37808
airport28nDr0nDe1,8.949875,1.040095,0.813665,1.853760,13742,13648,35024,35024
airport28nDr0nDe3,3.501253,0.934209,0.652737,1.586946,12929,12376,34333,34333
airport28nDr1nDe1,1.834586,0.860660,0.556233,1.416893,10492,10424,26710,26710
airport30nDr0nDe1,0.822055,0.178074,0.114212,0.292286,3186,3164,7299,7299
airport2nDr0nDe3,1.107769,0.175426,0.312478,0.487904,5237,4774,10615,10615
airport30nDr1nDe0,0.894737,0.118333,0.050876,0.169209,1514,1514,2904,2904
airport30nDr0nDe2,1.393484,0.181533,0.190343,0.371876,4182,4005,9410,9410
airport2nDr1nDe0,1.157895,0.502532,0.120929,0.623461,5636,5618,12520,12520
grid19nDr0nDe1,5.674185,3.832754,1.447873,5.280627,16303,16168,36368,36368
airport2nDr0nDe2,1.972431,0.711211,0.484230,1.195441,10258,10029,26933,26933
airport30nDr0nDe3,1.909774,0.366461,0.427846,0.794307,7801,7304,18666,18666
airport30nDr1nDe1,3.255639,0.319983,0.237300,0.557283,4710,4679,11352,11352
grid1nDr0nDe1,9.245614,3.218239,1.213994,4.432233,14583,14479,32587,32587
airport2nDr0nDe1,2.017544,0.898968,0.480630,1.379598,10126,10061,25558,25558
grid19nDr0nDe3,7.511278,2.006809,3.150586,5.157395,12907,12302,33755,33755
airport2nDr1nDe1,1.333333,0.733415,0.366835,1.100250,8061,8009,20132,20132
