instance,timeLim,opt,totalTime,bestTime,nIter,optIter
airport39nDr0nDe2,30,2.375940,8.752596,0.705727,4,1
grid42nDr0nDe2,30,9.491228,5.570074,4.113056,4,3
airport44nDr0nDe2,30,1.393484,1.458199,0.212626,4,1
grid43nDr0nDe3,30,12.609023,4.812569,0.593715,4,1
airport35nDr0nDe1,30,0.854637,13.232056,1.018357,4,1
airport24nDr0nDe1,30,0.571429,12.832140,1.097896,4,1
airport3nDr0nDe3,30,1.428571,10.900906,0.748625,4,1
metroplex47nDr0nDe3,30,11.027569,0.892324,0.145694,4,1
metroplex47nDr0nDe2,30,14.403509,2.959416,1.182281,4,2
airport44nDr0nDe3,30,2.067669,3.561371,0.375401,4,1
grid15nDr0nDe2,30,5.463659,22.740274,4.563807,4,1
grid28nDr0nDe1,30,6.100251,16.093117,1.035452,5,1
airport14nDr0nDe1,30,1.761905,19.376538,2.122067,4,1
grid42nDr0nDe3,30,5.741855,12.844426,8.953267,4,3
metroplex0nDr0nDe3,30,13.654135,56.299141,41.661462,5,3
grid43nDr0nDe2,30,11.892231,6.655370,6.601477,4,4
airport24nDr0nDe2,30,1.047619,13.272425,1.019982,4,1
metroplex43nDr0nDe1,30,54.962406,17.449915,8.193443,6,4
grid39nDr0nDe2,30,7.624060,6.572200,0.670137,4,1
airport38nDr0nDe1,30,1.411028,7.471487,0.580989,4,1
grid3nDr0nDe3,30,23.842105,5.198169,0.762637,4,1
airport21nDr0nDe2,30,1.238095,12.221160,0.672829,4,1
grid28nDr0nDe3,30,11.235589,32.685929,2.941056,5,1
airport43nDr0nDe1,30,0.874687,2.141435,0.239012,4,1
grid40nDr0nDe3,30,18.769424,21.563548,0.946363,9,1
metroplex34nDr0nDe1,30,13.105263,43.271502,31.285957,6,4
grid25nDr0nDe3,30,4.278195,30.952230,2.789899,5,1
airport46nDr0nDe2,30,9.526316,12.849941,9.138022,4,3
grid25nDr0nDe1,30,3.566416,29.413007,2.106858,5,1
metroplex50nDr0nDe1,30,2.729323,1.271217,0.259796,4,1
grid16nDr0nDe1,30,2.145363,24.378858,1.525715,5,1
metroplex50nDr0nDe2,30,9.278195,0.680956,0.105051,4,1
metroplex41nDr0nDe2,30,5.947368,25.996990,17.888739,6,5
airport50nDr0nDe2,30,1.328321,0.750780,0.147324,4,1
metroplex35nDr0nDe2,30,7.521303,44.218694,13.638511,8,3
airport47nDr0nDe3,30,2.047619,11.895688,0.888778,4,1
airport47nDr0nDe2,30,0.676692,11.796929,0.918160,4,1
grid50nDr0nDe2,30,4.441103,0.859076,0.153323,4,1
grid44nDr0nDe2,30,11.992481,14.089888,14.020980,4,4
grid38nDr0nDe1,30,6.473684,8.451029,1.201609,4,1
grid47nDr0nDe3,30,4.172932,0.827278,0.146551,4,1
grid15nDr0nDe3,30,4.385965,29.722781,2.116604,5,1
metroplex38nDr0nDe2,30,12.784461,39.823287,14.794731,7,3
airport41nDr0nDe2,30,0.476190,3.907052,0.395602,4,1
grid44nDr0nDe3,30,4.558897,14.165618,0.730204,6,1
metroplex48nDr0nDe2,30,5.553885,13.325671,13.253911,4,4
airport0nDr0nDe3,30,1.300752,12.703306,0.801798,4,1
metroplex48nDr0nDe3,30,7.125313,14.265939,14.223380,4,4
grid41nDr0nDe1,30,2.969925,27.680098,1.144344,6,1
grid35nDr0nDe1,30,1.127820,17.420170,1.771533,4,1
grid21nDr0nDe2,30,9.436090,12.069656,4.675768,4,2
metroplex51nDr0nDe3,30,15.448622,3.836260,1.717938,4,2
airport48nDr0nDe3,30,1.699248,1.127751,0.144054,4,1
metroplex49nDr0nDe1,30,9.160401,14.742668,5.318268,4,2
grid24nDr0nDe1,30,0.621554,18.197268,2.277255,4,1
