instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
airport88,+Inf,1.381031,1.122935,2.503966,16875,15820,50097,50097,2
airport97,+Inf,0.505109,0.125471,0.630580,7017,6976,21160,21160,2
airport95,1.578947,0.542031,1.383137,1.925168,12219,11658,35991,35991,2
airport9,+Inf,1.206649,0.581776,1.788425,18197,17171,54973,54973,1
airport92,+Inf,0.883152,0.158534,1.041686,10061,9834,30051,30051,2
airport90,0.368421,1.472779,0.539113,2.011892,12555,12501,36544,36544,2
grid11,+Inf,5.245629,0.576691,5.822320,28937,27635,96770,96770,0
airport96,+Inf,0.696431,0.391040,1.087471,12219,11223,33055,33055,2
airport93,+Inf,1.642698,0.165009,1.807707,13619,13355,42062,42062,2
airport99,+Inf,0.942102,0.179366,1.121468,10915,10683,33404,33404,2
airport94,0.157895,1.557446,0.818662,2.376108,14684,14579,45260,45260,2
grid15,6.854637,3.458119,0.505980,3.964099,13011,12951,37218,37218,0
airport98,+Inf,1.426981,0.277131,1.704112,14883,14608,46603,46603,2
grid10,1.341689,6.263753,1.419530,7.683283,24053,23929,71701,71701,0
grid18,+Inf,2.599419,0.358027,2.957446,17471,17114,55271,55271,0
airport9,+Inf,1.400028,0.568603,1.968631,18231,17205,55022,55022,2
grid0,2.473684,4.733885,1.767237,6.501122,18837,18739,55139,55139,0
grid20,+Inf,3.316878,0.480107,3.796985,20555,19352,65734,65734,0
grid12,+Inf,5.920139,0.729870,6.650009,29245,28454,97785,97785,0
grid1,+Inf,5.576461,0.368111,5.944572,24559,24369,78176,78176,0
grid21,+Inf,2.650639,1.177407,3.828046,19917,18738,62846,62846,0
grid13,+Inf,2.728488,0.290417,3.018905,21305,20936,69346,69346,0
grid15,6.433584,2.455887,0.710099,3.165986,13067,13007,37302,37302,1
grid25,3.676549,2.478497,2.062594,4.541091,11526,11434,35118,35118,0
grid16,+Inf,5.639529,2.139865,7.779394,25325,24917,82895,82895,0
grid0,1.835526,5.421679,1.317239,6.738918,18889,18791,55217,55217,1
grid11,+Inf,4.518186,0.351671,4.869857,28985,27683,96836,96836,1
grid18,+Inf,2.136723,0.298517,2.435240,17513,17156,55332,55332,1
grid19,+Inf,3.611056,0.792077,4.403133,21151,19948,67648,67648,0
grid17,+Inf,6.602085,0.382627,6.984712,27134,26936,87286,87286,0
grid11,+Inf,3.994131,0.622668,4.616799,29037,27735,96908,96908,2
grid10,0.973268,4.711231,2.954865,7.666096,24097,23973,71767,71767,1
grid27,+Inf,4.845716,0.378604,5.224320,22795,22058,75407,75407,0
grid23,+Inf,4.141989,0.152878,4.294867,20685,20329,67360,67360,0
grid0,2.105263,5.379965,1.780953,7.160918,18943,18845,55298,55298,2
grid20,+Inf,2.629656,0.494050,3.123706,20607,19404,65808,65808,1
grid12,+Inf,5.566877,0.884076,6.450953,29295,28504,97854,97854,1
grid16,+Inf,6.285941,1.465411,7.751352,25389,24981,82985,82985,1
grid21,+Inf,2.242072,1.122917,3.364989,19975,18796,62931,62931,1
grid15,7.117794,2.242715,0.502975,2.745690,13133,13073,37401,37401,2
grid12,+Inf,5.792255,0.746634,6.538889,29343,28552,97920,97920,2
grid10,0.973268,5.783218,2.764203,8.547421,24143,24019,71836,71836,2
grid14,+Inf,2.039727,0.164762,2.204489,14801,14488,46748,46748,0
grid1,+Inf,6.591813,0.492287,7.084100,24603,24413,78240,78240,1
grid17,+Inf,6.339173,0.340547,6.679720,27188,26990,87365,87365,1
grid20,+Inf,3.484856,0.747503,4.232359,20661,19458,65885,65885,2
grid23,+Inf,4.868241,0.158126,5.026367,20735,20379,67435,67435,1
grid25,4.571286,2.572496,3.399782,5.972278,11588,11496,35211,35211,1
grid21,+Inf,2.720055,1.296618,4.016673,20037,18858,63022,63022,2
grid18,+Inf,3.476017,0.344363,3.820380,17555,17198,55393,55393,2
grid1,+Inf,5.959363,0.463965,6.423328,24651,24461,78310,78310,2
grid16,+Inf,5.531634,2.523129,8.054763,25453,25045,83077,83077,2
grid27,+Inf,4.481733,0.222561,4.704294,22851,22114,75487,75487,1
grid24,11.055621,5.165599,12.660146,17.825745,30737,29434,103459,103459,0
grid13,+Inf,3.078146,1.790097,4.868243,21413,21044,69500,69500,2
grid13,+Inf,4.425004,0.219249,4.644253,21359,20990,69423,69423,1
grid25,3.834443,2.715051,2.335111,5.050162,11650,11558,35304,35304,2
grid19,+Inf,2.233294,1.053627,3.286921,21201,19998,67721,67721,1
grid23,+Inf,4.088582,0.150963,4.239545,20793,20437,67520,67520,2
grid14,+Inf,2.919164,0.114395,3.033559,14855,14542,46825,46825,1
grid14,+Inf,1.783487,0.220431,2.003918,14909,14596,46902,46902,2
grid17,+Inf,5.756071,0.535217,6.291288,27244,27046,87447,87447,2
grid19,+Inf,2.892753,2.151301,5.044054,21255,20052,67800,67800,2
grid26,2.263158,2.405082,0.476462,2.881544,13051,12991,37506,37506,0
grid28,+Inf,2.957658,0.141058,3.098716,16411,16094,52329,52329,0
grid27,+Inf,3.434939,0.468005,3.902944,22911,22174,75573,75573,2
grid24,10.581936,4.653162,12.013828,16.666990,30787,29484,103530,103530,1
grid26,2.368421,3.507992,0.492705,4.000697,13101,13041,37581,37581,1
grid26,2.842105,3.305519,0.602621,3.908140,13159,13099,37668,37668,2
grid2,+Inf,3.428755,0.501779,3.930534,23759,22538,77664,77664,0
grid22,+Inf,4.860408,0.285945,5.146353,24359,23956,79537,79537,0
grid24,8.246097,4.602107,11.734845,16.336952,30839,29536,103602,103602,2
grid29,+Inf,6.809052,0.449939,7.258991,28253,27448,94526,94526,0
grid30,+Inf,4.323367,0.454899,4.778266,21374,20656,69693,69693,0
grid22,+Inf,6.384434,0.362631,6.747065,24411,24008,79615,79615,1
grid32,+Inf,4.029384,0.712312,4.741696,16958,16813,52479,52479,0
grid28,+Inf,3.405304,0.144167,3.549471,16467,16150,52409,52409,1
grid22,+Inf,5.660118,0.223959,5.884077,24463,24060,79693,79693,2
grid36,+Inf,4.283294,0.730564,5.013858,31754,29787,104842,104842,0
grid33,+Inf,5.046742,0.257876,5.304618,20571,20479,61841,61841,0
grid31,+Inf,4.846898,0.465652,5.312550,31445,29490,103536,103536,0
grid37,+Inf,4.991199,0.250359,5.241558,26085,25313,87354,87354,0
grid2,+Inf,3.981607,0.640936,4.622543,23819,22598,77746,77746,1
grid35,+Inf,4.295022,0.408701,4.703723,26299,25854,85533,85533,0
grid28,+Inf,2.103966,0.146426,2.250392,16523,16206,52489,52489,2
grid29,+Inf,5.849866,0.413407,6.263273,28307,27502,94601,94601,1
grid30,+Inf,3.095197,1.601599,4.696796,21428,20710,69770,69770,1
grid38,+Inf,3.397299,0.235890,3.633189,15083,14758,47333,47333,0
grid31,+Inf,4.806013,1.098406,5.904419,31495,29540,103605,103605,1
grid34,+Inf,4.269762,1.644170,5.913932,20848,20133,67901,67901,0
grid33,+Inf,4.956487,0.152899,5.109386,20625,20533,61922,61922,1
grid32,+Inf,4.087485,0.979178,5.066663,17010,16865,52555,52555,1
grid38,+Inf,2.190298,0.231260,2.421558,15135,14810,47411,47411,1
