instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
grid24,2.699248,4.763864,6.090097,10.853961,25058,24936,97315,97315,0
grid31,1.789474,4.740941,2.012478,6.753419,22704,22586,86454,86454,0
grid23,1001.614035,4.302822,4.181454,8.484276,22292,22170,84476,84476,1
grid1,1000.947368,4.004575,2.910479,6.915054,25898,25762,99597,99597,2
grid10,0.263158,4.091819,3.681686,7.773505,25134,24974,95246,95246,2
grid13,5.696742,4.821481,6.000657,10.822138,24914,24752,94844,94844,1
grid21,4005.192982,5.306177,3.409265,8.715442,22856,22728,86058,86058,2
grid11,1.684211,4.960278,3.279721,8.239999,24004,23884,91442,91442,2
grid2,3.388471,3.802806,7.349282,11.152088,26352,26184,101358,101358,0
grid22,3001.408521,5.955667,6.016407,11.972074,25710,25550,95673,95673,1
grid33,2.661654,5.035944,4.935934,9.971878,24726,24602,96315,96315,0
grid24,2.751880,3.501621,3.039917,6.541538,25102,24980,97381,97381,1
grid15,2.165414,5.755926,5.597592,11.353518,26522,26368,101293,101293,2
grid23,1001.456140,4.155795,2.831142,6.986937,22322,22200,84521,84521,2
grid32,5.177945,5.322113,5.446334,10.768447,23792,23660,90166,90166,0
grid26,1007.839599,4.928358,7.181534,12.109892,25520,25404,99620,99620,1
grid18,1002.035088,4.882731,4.586396,9.469127,22828,22696,86370,86370,2
grid16,4002.686717,5.509145,4.311052,9.820197,25166,25028,94533,94533,2
grid36,2002.000000,5.065335,3.198174,8.263509,23362,23234,88495,88495,0
grid17,1.368421,4.474981,3.226629,7.701610,27276,27136,105802,105802,2
