instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
grid0,1001.631579,3.547217,1.163171,4.710388,21734,21594,43017,43017,1
grid15,2.428571,4.004053,3.955240,7.959293,26472,26318,52560,52560,0
grid21,4005.456140,3.664058,2.586063,6.250121,22774,22646,45419,45419,0
grid10,0.263158,3.609485,1.233325,4.842810,25128,24968,49871,49871,1
airport95,1.210526,0.757744,0.618146,1.375890,14636,14359,45844,45844,2
grid25,2003.483709,3.657581,2.226037,5.883618,25236,25092,50305,50305,0
grid19,3008.478697,3.664296,4.049062,7.713358,33416,32045,93701,93701,0
airport94,1001.157895,0.856027,0.898157,1.754184,14162,14096,41733,41733,2
airport97,1001.105263,0.581032,0.788279,1.369311,12972,12924,39773,39773,2
grid13,2.872180,3.584725,5.978926,9.563651,28654,28172,71826,71826,0
airport99,6001.000000,0.754586,0.501830,1.256416,15740,15457,49865,49865,2
grid11,1.526316,3.528722,1.417114,4.945836,25619,25414,58550,58550,1
airport93,1.105263,1.000429,1.583736,2.584165,19960,18862,61540,61540,2
airport96,1.105263,0.735159,1.394693,2.129852,18314,17248,55428,55428,2
grid17,1004.037594,3.861833,5.286882,9.148715,33168,32321,88974,88974,0
airport98,1.681704,0.774960,1.278575,2.053535,14362,14300,43529,43529,2
grid27,0.842105,3.864961,0.895665,4.760626,24914,24782,49734,49734,0
grid23,1001.771930,3.180384,4.370845,7.551229,31164,29840,86163,86163,0
grid12,1003.791980,3.733469,1.925518,5.658987,24614,24448,48926,48926,1
airport9,3.967419,0.998764,1.878856,2.877620,16734,16646,49996,49996,2
grid15,2.270677,3.892102,1.522885,5.414987,26498,26344,52599,52599,1
grid16,4002.897243,3.979850,1.454821,5.434671,27051,26825,61179,61179,1
grid18,1002.403509,3.268470,2.637147,5.905617,26528,26079,66522,66522,1
grid1,1001.052632,3.855534,1.693091,5.548625,27700,27477,63682,63682,1
grid0,1002.052632,3.353255,1.011844,4.365099,21758,21618,43053,43053,2
grid20,2.230576,3.833538,1.496444,5.329982,24618,24456,48845,48845,1
grid21,4005.140351,3.520878,1.762878,5.283756,22816,22688,45482,45482,1
grid24,2.751880,3.370363,0.971879,4.342242,25102,24980,50033,50033,1
grid22,3001.250627,3.911215,7.176453,11.087668,40904,37994,115547,115547,0
grid10,0.263158,3.677375,1.294835,4.972210,25134,24974,49880,49880,2
grid13,5.696742,3.612381,5.589815,9.202196,28666,28184,71844,71844,1
grid25,2003.378446,3.607478,1.551455,5.158933,25266,25122,50350,50350,1
grid14,1002.476190,3.314339,5.966166,9.280505,33451,31423,93969,93969,1
grid17,1.526316,4.011366,4.856688,8.868054,33208,32361,89030,89030,1
grid26,1008.383459,3.382949,7.638404,11.021353,31468,30665,84346,84346,0
grid11,1.684211,3.836969,1.772977,5.609946,25671,25466,58628,58628,2
grid12,1003.897243,3.562970,1.815962,5.378932,24620,24454,48935,48935,2
grid15,2.165414,3.884614,1.294764,5.179378,26522,26368,52635,52635,2
grid16,4002.686717,3.818630,1.439177,5.257807,27085,26859,61230,61230,2
grid23,1001.614035,3.020508,4.104718,7.125226,31200,29876,86215,86215,1
grid18,1002.035088,3.302680,2.218737,5.521417,26558,26109,66567,66567,2
grid27,0.578947,4.209675,1.160306,5.369981,24958,24826,49800,49800,1
grid1,1000.947368,3.726851,1.820484,5.547335,27738,27515,63737,63737,2
grid20,2.230576,3.657027,1.671096,5.328123,24628,24466,48860,48860,2
grid19,3008.110276,3.953486,6.553961,10.507447,33456,32085,93757,93757,1
grid13,6.591479,3.720803,5.138468,8.859271,28676,28194,71859,71859,2
grid24,2.857143,3.488295,2.070001,5.558296,25144,25022,50096,50096,2
grid21,4005.192982,3.816246,2.977119,6.793365,22856,22728,45542,45542,2
grid14,1002.265664,3.293612,16.425825,19.719437,33427,31399,93935,93935,0
grid25,1001.052632,3.875442,1.828797,5.704239,25294,25150,50392,50392,2
grid23,1001.456140,3.233094,4.503172,7.736266,31230,29906,86260,86260,2
grid26,1007.839599,3.386821,8.861228,12.248049,31520,30717,84422,84422,1
grid27,0.421053,4.567583,0.940189,5.507772,25002,24870,49866,49866,2
grid14,1002.423559,3.496756,8.343714,11.840470,33469,31441,93996,93996,2
grid28,5.263158,4.201876,2.331823,6.533699,28403,28176,64761,64761,0
grid19,3006.471178,3.687043,9.059961,12.747004,33496,32125,93813,93813,2
grid31,1.789474,4.678689,3.268869,7.947558,26528,26101,66679,66679,0
grid17,1.368421,3.890383,11.887365,15.777748,33242,32395,89079,89079,2
